type	latitude	longitude	altitude (m)	eos	name	desc
T	22.386049000	114.021040000	96.4			
T	22.385951100	114.021077200	93.6			
T	22.385847800	114.021067100	92.0			
T	22.385764900	114.021017900	89.9			
T	22.385722900	114.020953100	89.5			
T	22.385691900	114.020878000	89.9			
T	22.385645900	114.020663300	93.5			
T	22.385598000	114.020522800	95.5			
T	22.385562700	114.020458300	96.0			
T	22.385439500	114.020356100	96.5			
T	22.385301300	114.020284500	97.0			
T	22.385186200	114.020208900	94.4			
T	22.385147400	114.020157900	93.4			
T	22.385121100	114.020050500	93.4			
T	22.385134000	114.019949400	94.1			
T	22.385169200	114.019857200	95.1			
T	22.385257900	114.019696500	97.6			
T	22.385290100	114.019638200	99.2			
T	22.385297100	114.019583600	99.9			
T	22.385279600	114.019476900	100.7			
T	22.385210200	114.019421100	100.1			
T	22.385120400	114.019423000	97.6			
T	22.385062400	114.019453100	95.4			
T	22.384914400	114.019492300	89.9			
T	22.384879400	114.019510100	88.2			
T	22.384837800	114.019529400	86.4			
T	22.384657200	114.019567100	80.2			
T	22.384583500	114.019527500	79.0			
T	22.384540400	114.019374900	79.6			
T	22.384494800	114.019263700	79.1			
T	22.384416000	114.019197200	77.4			
T	22.384304500	114.019165900	75.5			
T	22.384186500	114.019140300	73.4			
T	22.384162800	114.019132700	73.0			
T	22.383983200	114.019049500	71.7			
T	22.383970300	114.019042200	71.6			
T	22.383959200	114.019034600	71.5			
T	22.383948500	114.019025900	71.4			
T	22.383938600	114.019014800	71.4			
T	22.383927700	114.019000100	71.3			
T	22.383920100	114.018985200	71.2			
T	22.383915900	114.018970500	71.2			
T	22.383913300	114.018953400	71.2			
T	22.383915600	114.018932800	71.2			
T	22.383922400	114.018912100	71.2			
T	22.383955700	114.018831900	72.5			
T	22.383964700	114.018806200	73.1			
T	22.383971400	114.018778800	73.7			
T	22.383974200	114.018750300	74.2			
T	22.383973500	114.018725400	74.7			
T	22.383970200	114.018704200	75.0			
T	22.383962600	114.018681200	75.3			
T	22.383950600	114.018655900	75.5			
T	22.383901300	114.018566600	76.1			
T	22.383889300	114.018547300	76.2			
T	22.383847700	114.018489400	76.2			
T	22.383829100	114.018461400	76.2			
T	22.383808000	114.018427100	76.3			
T	22.383795800	114.018409700	76.3			
T	22.383785300	114.018397600	76.2			
T	22.383772900	114.018385600	76.1			
T	22.383689500	114.018336200	74.9			
T	22.383624800	114.018308500	73.7			
T	22.383581200	114.018252800	72.9			
T	22.383600800	114.018184100	74.8			
T	22.383666100	114.018043700	78.7			
T	22.383697200	114.017988200	80.0			
T	22.383699800	114.017940600	80.4			
T	22.383665400	114.017903000	79.7			
T	22.383618300	114.017904700	78.3			
T	22.383591400	114.017928300	77.3			
T	22.383568800	114.017965100	76.3			
T	22.383501600	114.018027900	73.9			
T	22.383425500	114.018079500	71.0			
T	22.383373700	114.018020900	70.1			
T	22.383351200	114.017954600	69.2			
T	22.383309900	114.017854100	67.4			
T	22.383261000	114.017781600	65.4			
T	22.383203500	114.017755000	63.0			
T	22.383093700	114.017737400	58.8			
T	22.383014100	114.017707800	57.0			
T	22.382827900	114.017457500	56.2			
T	22.382680500	114.017339600	58.2			
T	22.382410600	114.017198900	56.7			
T	22.382299200	114.017051300	53.7			
T	22.382119600	114.016843800	49.1			
T	22.381990600	114.016375600	42.3			
T	22.381799200	114.015884600	48.8			
T	22.381781300	114.015650800	45.1			
T	22.381783000	114.015556600	42.8			
T	22.381784400	114.015483900	40.4			
T	22.381956600	114.015524300	40.4			
T	22.382052500	114.015527800	43.0			
T	22.382122600	114.015504300	44.2			
T	22.382162900	114.015455000	44.2			
T	22.382186600	114.015375900	43.1			
T	22.382188900	114.015115500	41.1			
T	22.382172100	114.014869300	41.7			
T	22.382189300	114.014801600	43.2			
T	22.382237300	114.014755300	45.5			
T	22.382379100	114.014671000	53.0			
T	22.382417500	114.014650100	54.8			
T	22.382723100	114.014528700	65.1			
T	22.382927100	114.014423100	65.4			
T	22.382948400	114.014371500	65.2			
T	22.382907700	114.014215700	64.2			
T	22.382679500	114.014028500	63.8			
T	22.382615800	114.014001000	63.4			
T	22.382224400	114.013926400	59.0			
T	22.382162100	114.013898000	58.6			
T	22.382125000	114.013843100	59.0			
T	22.382105200	114.013786400	59.6			
T	22.382104100	114.013648500	61.8			
T	22.382095600	114.013617600	62.2			
T	22.382073300	114.013590300	63.1			
T	22.382003200	114.013538300	64.2			
T	22.381780100	114.013417300	57.8			
T	22.381747900	114.013354900	57.3			
T	22.381707400	114.012774300	72.7			
T	22.381691300	114.012727200	72.1			
T	22.381616200	114.012593300	69.0			
T	22.381591300	114.012512200	69.0			
T	22.381577100	114.012349900	70.8			
T	22.381552900	114.012252800	71.6			
T	22.381493300	114.012169600	71.0			
T	22.381458500	114.012084100	70.9			
T	22.381458500	114.012012200	71.5			
T	22.381480600	114.011962800	72.2			
T	22.381565100	114.011857700	73.0			
T	22.381608600	114.011793100	73.6			
T	22.381620000	114.011727900	73.7			
T	22.381600800	114.011667900	72.9			
T	22.381453200	114.011479600	66.0			
T	22.381391200	114.011389000	61.1			
T	22.381377000	114.011299200	62.9			
T	22.381376600	114.010961900	71.7			
T	22.381360300	114.010910500	72.1			
T	22.381315200	114.010879700	70.8			
T	22.381233800	114.010864700	67.6			
T	22.381082400	114.010736100	64.2			
T	22.381047500	114.010691900	63.6			
T	22.381036600	114.010636100	64.7			
T	22.381045000	114.010570800	67.0			
T	22.381072500	114.010451500	75.0			
T	22.381067500	114.010398400	77.8			
T	22.381037400	114.010338000	79.8			
T	22.381008400	114.010301700	80.4			
T	22.380968900	114.010277600	79.8			
T	22.380755900	114.010243100	71.3			
T	22.380710700	114.010228800	69.9			
T	22.380548800	114.010047100	67.4			
T	22.380468000	114.009941400	65.1			
T	22.380393400	114.009736000	64.3			
T	22.380244600	114.009526600	62.5			
T	22.380228700	114.009469900	63.5			
T	22.380210100	114.009375600	63.6			
T	22.380211500	114.009323500	64.1			
T	22.380275700	114.009097000	69.1			
T	22.380279900	114.009060500	69.5			
T	22.380277600	114.009021700	69.5			
T	22.380262700	114.008979900	68.8			
T	22.380210400	114.008886300	65.9			
T	22.380198600	114.008836400	65.6			
T	22.380198900	114.008776700	66.2			
T	22.380223000	114.008687900	68.5			
T	22.380250500	114.008632600	70.9			
T	22.380320600	114.008505300	74.1			
T	22.380329600	114.008466100	74.1			
T	22.380330600	114.008418400	73.6			
T	22.380235300	114.007979400	73.2			
T	22.380192800	114.007846700	72.0			
T	22.380110200	114.007684300	69.2			
T	22.380062300	114.007611300	68.7			
T	22.379994000	114.007380200	72.7			
T	22.379961600	114.007346900	71.5			
T	22.379853800	114.007279000	66.3			
T	22.379807700	114.007228400	64.4			
T	22.379791200	114.007191800	63.6			
T	22.379782200	114.007147100	63.3			
T	22.379763600	114.006625400	61.1			
T	22.379750500	114.006550500	62.4			
T	22.379723500	114.006492400	62.1			
T	22.379649700	114.006392300	60.7			
T	22.379627000	114.006317300	62.9			
T	22.379604700	114.006146300	69.8			
T	22.379580100	114.006090400	71.1			
T	22.379378900	114.005772000	71.9			
T	22.379352800	114.005717700	70.5			
T	22.379277600	114.005060100	62.3			
T	22.379279200	114.005008500	62.6			
T	22.379299900	114.004961500	62.3			
T	22.379331500	114.004929000	62.2			
T	22.379381800	114.004909600	62.5			
T	22.379439500	114.004913100	63.4			
T	22.379489800	114.004942400	64.8			
T	22.379583400	114.004973500	66.7			
T	22.379628900	114.004977000	67.5			
T	22.379680900	114.004974700	68.3			
T	22.379721600	114.004969700	68.9			
T	22.379753100	114.004974700	69.8			
T	22.379878000	114.005030700	73.7			
T	22.379951800	114.005040200	75.7			
T	22.379990800	114.005030300	76.7			
T	22.380029800	114.005003000	77.6			
T	22.380048600	114.004947500	78.5			
T	22.380053200	114.004878800	79.1			
T	22.379959900	114.004483100	73.1			
T	22.380024000	114.004287300	74.4			
T	22.380060800	114.004109700	78.0			
T	22.380061600	114.004037500	79.5			
T	22.380048400	114.003980300	79.3			
T	22.380017100	114.003919900	77.3			
T	22.379798500	114.003746500	71.2			
T	22.379735500	114.003702000	69.1			
T	22.379535700	114.003375800	69.7			
T	22.379338900	114.003020900	68.4			
T	22.379317600	114.002964400	70.6			
T	22.379311300	114.002915500	72.9			
T	22.379315200	114.002780900	80.5			
T	22.379313800	114.002736800	84.0			
T	22.379291400	114.002681200	86.9			
T	22.379263000	114.002625700	89.2			
T	22.379215100	114.002573300	89.5			
T	22.379050000	114.002489100	83.5			
T	22.379018200	114.002455100	83.0			
T	22.378891800	114.002298400	83.1			
T	22.378866300	114.002277200	83.2			
T	22.378640600	114.002222100	78.1			
T	22.378604800	114.002198100	76.8			
T	22.378567600	114.002167700	75.9			
T	22.378350100	114.001838500	67.8			
T	22.378336700	114.001765300	65.6			
T	22.378345800	114.001688400	63.9			
T	22.378393100	114.001625800	63.7			
T	22.378455600	114.001593800	64.6			
T	22.378659300	114.001563300	69.7			
T	22.378728700	114.001547700	71.6			
T	22.378789000	114.001496100	72.8			
T	22.378867400	114.001399500	74.3			
T	22.378945600	114.001274800	73.3			
T	22.378962000	114.001222200	72.5			
T	22.378984400	114.001185900	72.5			
T	22.379107700	114.000826100	68.0			
T	22.379242000	114.000610700	71.0			
T	22.379259600	114.000565600	70.9			
T	22.379241000	114.000112000	63.9			
T	22.379185700	113.999883800	63.4			
T	22.379047900	113.999602600	64.6			
T	22.379014100	113.999403400	65.6			
T	22.379007800	113.999171600	65.6			
T	22.379032300	113.999114400	66.7			
T	22.379065600	113.999070900	67.7			
T	22.379353800	113.998860900	73.2			
T	22.379391500	113.998821100	74.5			
T	22.379405600	113.998773600	75.7			
T	22.379407700	113.998733400	76.5			
T	22.379388700	113.998686700	77.0			
T	22.379319400	113.998596500	76.8			
T	22.379273800	113.998558100	76.4			
T	22.379222100	113.998532700	75.4			
T	22.379135100	113.998532200	73.5			
T	22.379082100	113.998541200	72.9			
T	22.378982200	113.998565600	71.9			
T	22.378824300	113.998615400	70.5			
T	22.378745400	113.998635300	69.8			
T	22.378698900	113.998639500	69.4			
T	22.378664100	113.998633500	69.2			
T	22.378633900	113.998628300	69.0			
T	22.378596500	113.998593800	68.6			
T	22.378578400	113.998542700	67.9			
T	22.378565700	113.998468600	67.2			
T	22.378530900	113.998113900	62.6			
T	22.378516600	113.998043700	61.5			
T	22.378483500	113.997977900	61.4			
T	22.378407800	113.997917600	59.2			
T	22.378186100	113.997840100	53.4			
T	22.378110400	113.997795600	52.1			
T	22.378045100	113.997741200	52.1			
T	22.377993000	113.997667200	53.4			
T	22.377969800	113.997594200	55.1			
T	22.377952900	113.997435500	57.1			
T	22.377949700	113.997267800	55.7			
T	22.377977100	113.997186400	55.4			
T	22.378020900	113.997117700	55.0			
T	22.378056800	113.997074500	54.8			
T	22.378104700	113.997031300	55.0			
T	22.378175800	113.996994200	55.8			
T	22.378332800	113.996917900	57.7			
T	22.378362000	113.996907400	58.6			
T	22.378415500	113.996902100	60.5			
T	22.378463600	113.996912400	62.3			
T	22.378533000	113.996939200	65.1			
T	22.378690300	113.997020800	70.2			
T	22.378759900	113.997043700	71.7			
T	22.378920000	113.996987700	74.6			
T	22.379011600	113.996944900	75.8			
T	22.379052000	113.996916200	76.8			
T	22.379091200	113.996853700	78.7			
T	22.379107300	113.996793800	80.4			
T	22.379110100	113.996750500	81.5			
T	22.379101800	113.996702000	82.2			
T	22.379072200	113.996653500	81.9			
T	22.379023100	113.996601100	80.8			
T	22.378427400	113.996181400	73.1			
T	22.378399900	113.996141800	74.0			
T	22.378375000	113.996090600	74.7			
T	22.378278600	113.995803600	71.8			
T	22.378195300	113.995550000	65.2			
T	22.378182900	113.995492000	65.2			
T	22.378182700	113.994803400	71.0			
T	22.378203500	113.994712400	72.0			
T	22.378223900	113.994331200	77.6			
T	22.378234600	113.993863800	71.2			
T	22.378248300	113.993805200	70.2			
T	22.378270800	113.993767800	69.7			
T	22.378410500	113.993590400	68.3			
T	22.378433100	113.993532700	70.6			
T	22.378440400	113.993485000	72.4			
T	22.378367100	113.993161100	78.6			
T	22.378319500	113.992976500	79.7			
T	22.378193800	113.992715200	72.2			
T	22.378179100	113.992657300	69.5			
T	22.378183500	113.992611700	68.1			
T	22.378205100	113.992553100	66.8			
T	22.378242200	113.992511100	66.8			
T	22.378307100	113.992470100	68.5			
T	22.378389000	113.992440600	70.8			
T	22.378451800	113.992403900	72.2			
T	22.378774200	113.992141100	75.3			
T	22.378808000	113.992088500	75.0			
T	22.378824000	113.992022300	74.4			
T	22.378851300	113.991757700	73.7			
T	22.378850700	113.991702100	73.6			
T	22.378824200	113.991580200	74.6			
T	22.378797000	113.991415000	77.1			
T	22.378810900	113.991358700	78.7			
T	22.378832800	113.991321100	80.0			
T	22.378911700	113.991236400	83.2			
T	22.378924700	113.991179800	83.7			
T	22.378920300	113.991126600	83.6			
T	22.378898000	113.991083900	83.0			
T	22.378862600	113.991052000	82.0			
T	22.378648800	113.990931700	77.6			
T	22.378615300	113.990885000	77.1			
T	22.378294500	113.990109700	77.9			
T	22.378280000	113.990074200	76.9			
T	22.378275800	113.990027500	76.1			
T	22.378295400	113.989964800	76.3			
T	22.378406200	113.989755600	78.1			
T	22.378423400	113.989697000	78.0			
T	22.378421800	113.989594200	76.7			
T	22.378394100	113.989356700	73.5			
T	22.378407000	113.989290100	72.7			
T	22.378438300	113.989248500	72.6			
T	22.378651500	113.989124000	73.4			
T	22.378966000	113.989087700	77.0			
T	22.378990800	113.989071400	77.5			
T	22.379029300	113.989015300	77.8			
T	22.379032800	113.989006300	77.8			
T	22.379071500	113.988909200	77.6			
T	22.379091000	113.988845200	77.3			
T	22.379101600	113.988776500	76.7			
T	22.379122200	113.988625800	75.3			
T	22.379119700	113.988581900	75.4			
T	22.379108900	113.988543400	75.4			
T	22.378853100	113.988148600	74.1			
T	22.378824700	113.988100000	74.4			
T	22.378824500	113.988075400	74.8			
T	22.378832300	113.988024900	74.6			
T	22.378848600	113.987994000	74.3			
T	22.378886200	113.987958000	74.2			
T	22.379111300	113.987824900	74.8			
T	22.379146400	113.987792000	74.9			
T	22.379287600	113.987609500	77.8			
T	22.379306700	113.987555400	78.1			
T	22.379305800	113.987510600	78.0			
T	22.379179500	113.986923500	72.6			
T	22.379176000	113.986878000	72.4			
T	22.379188600	113.986841100	73.0			
T	22.379379300	113.986562000	80.4			
T	22.379400000	113.986516000	80.6			
T	22.379615300	113.985948200	78.0			
T	22.379619600	113.985908700	77.3			
T	22.379621000	113.985874700	76.6			
T	22.379595600	113.985699100	71.8			
T	22.379597800	113.985651900	71.2			
T	22.379606900	113.985615300	71.2			
T	22.379627800	113.985591500	71.9			
T	22.379712600	113.985513900	73.8			
T	22.379783800	113.985437300	74.5			
T	22.379803000	113.985393400	73.8			
T	22.379975300	113.984880200	70.1			
T	22.380136100	113.984623100	66.9			
T	22.380185900	113.984567900	66.4			
T	22.380237000	113.984543900	66.6			
T	22.380281500	113.984534300	67.0			
T	22.380326200	113.984537900	67.7			
T	22.380434000	113.984562800	70.2			
T	22.380507900	113.984588200	72.4			
T	22.380658100	113.984728500	79.2			
T	22.380703900	113.984764000	80.3			
T	22.380755000	113.984773600	80.5			
T	22.380785800	113.984763100	80.2			
T	22.380920500	113.984658900	77.5			
T	22.380946100	113.984624800	76.8			
T	22.381015000	113.984485000	74.4			
T	22.381040600	113.984447800	74.0			
T	22.381078400	113.984414700	74.1			
T	22.381180800	113.984352000	76.3			
T	22.381214000	113.984324300	77.1			
T	22.381351700	113.984157400	77.8			
T	22.381367900	113.984130300	77.8			
T	22.381389800	113.984071700	77.3			
T	22.381397000	113.984006900	76.4			
T	22.381372500	113.983670100	73.4			
T	22.381375400	113.983608200	73.5			
T	22.381395900	113.983561800	74.5			
T	22.381783600	113.983255200	82.0			
T	22.381845200	113.983216200	82.2			
T	22.381893700	113.983204400	82.8			
T	22.381938100	113.983212000	83.5			
T	22.382103000	113.983281400	82.7			
T	22.382170400	113.983343200	83.0			
T	22.382192000	113.983391700	82.1			
T	22.382203000	113.983576300	78.8			
T	22.382226100	113.983658100	78.3			
T	22.382244500	113.983701000	78.5			
T	22.382276400	113.983731300	78.4			
T	22.382389100	113.983805200	77.8			
T	22.382484400	113.983856100	77.0			
T	22.382594700	113.983913200	78.5			
T	22.382625600	113.983929200	79.3			
T	22.382682800	113.983952500	80.8			
T	22.382779700	113.983962600	82.5			
T	22.383044600	113.983939200	82.4			
T	22.383091000	113.983942100	82.1			
T	22.383137800	113.983957900	82.5			
T	22.383174100	113.983983000	83.6			
T	22.383212300	113.984024600	85.8			
T	22.383248300	113.984073300	88.4			
T	22.383277200	113.984095600	89.4			
T	22.383310500	113.984105800	89.4			
T	22.383651000	113.984116700	85.3			
T	22.383698700	113.984099000	84.3			
T	22.383744200	113.984081400	83.5			
T	22.383849900	113.983965900	79.3			
T	22.383874000	113.983945500	78.7			
T	22.383906500	113.983933500	78.5			
T	22.383945600	113.983933500	78.7			
T	22.384466100	113.983990300	82.1			
T	22.384512400	113.984001900	82.7			
T	22.384583700	113.984030000	83.8			
T	22.384631100	113.984082000	85.6			
T	22.384667900	113.984110500	86.5			
T	22.384716900	113.984131300	87.0			
T	22.384778500	113.984143100	87.1			
T	22.384840100	113.984135700	86.6			
T	22.385761700	113.983834500	82.0			
T	22.385804100	113.983821700	82.3			
T	22.385850100	113.983812300	82.7			
T	22.385920700	113.983817900	83.6			
T	22.386187600	113.983861800	88.4			
T	22.386269700	113.983862100	89.1			
T	22.386695800	113.983707100	85.1			
T	22.386729300	113.983698600	84.7			
